director	movie	year	rating	votes	cover	fcover
Michael Curtiz	 Yankee Doodle Dandy	 1942	 7.8	 10598	 http://ia.media-imdb.com/images/M/MV5BMTY4NDA4NjE1Ml5BMl5BanBnXkFtZTcwODM2ODA2Mw@@._V1._SX73_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTY4NDA4NjE1Ml5BMl5BanBnXkFtZTcwODM2ODA2Mw@@.jpg
Michael Curtiz	 Captains of the Clouds	 1942	 6.5	 956	 http://ia.media-imdb.com/images/M/MV5BMTQ1NDE0NzAxNl5BMl5BanBnXkFtZTgwNjc4NzEyMjE@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ1NDE0NzAxNl5BMl5BanBnXkFtZTgwNjc4NzEyMjE@.jpg
Michael Curtiz	 Dive Bomber	 1941	 6.6	 1176	 http://ia.media-imdb.com/images/M/MV5BMjA4MDkwODAzOV5BMl5BanBnXkFtZTcwOTg2NTE0MQ@@._V1._SX93_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA4MDkwODAzOV5BMl5BanBnXkFtZTcwOTg2NTE0MQ@@.jpg
Michael Curtiz	 The Sea Wolf	 1941	 7.6	 2145	 http://ia.media-imdb.com/images/M/MV5BMTE5OTU0MzYzMl5BMl5BanBnXkFtZTcwNDU1MjcxMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTE5OTU0MzYzMl5BMl5BanBnXkFtZTcwNDU1MjcxMQ@@.jpg
Michael Curtiz	 Santa Fe Trail	 1940	 6.3	 2198	 http://ia.media-imdb.com/images/M/MV5BMjA5MjAyNzc1OF5BMl5BanBnXkFtZTcwOTU0NzYyMQ@@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA5MjAyNzc1OF5BMl5BanBnXkFtZTcwOTU0NzYyMQ@@.jpg
Michael Curtiz	 The Sea Hawk	 1940	 7.8	 6774	 http://ia.media-imdb.com/images/M/MV5BMTYwOTE5NTM1NV5BMl5BanBnXkFtZTgwMzU1Njk1MjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYwOTE5NTM1NV5BMl5BanBnXkFtZTgwMzU1Njk1MjE@.jpg
Michael Curtiz	 Virginia City	 1940	 6.9	 1448	 http://ia.media-imdb.com/images/M/MV5BMTYxNTU5Mzc5MF5BMl5BanBnXkFtZTYwMDM2NDI2._V1._SX100_SY66_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTYxNTU5Mzc5MF5BMl5BanBnXkFtZTYwMDM2NDI2.jpg
Michael Curtiz	 Four Wives	 1939	 6.5	 354	 http://ia.media-imdb.com/images/M/MV5BMTgwMjM0MDM0NF5BMl5BanBnXkFtZTYwMTIwMjg5._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTgwMjM0MDM0NF5BMl5BanBnXkFtZTYwMTIwMjg5.jpg
Michael Curtiz	 The Private Lives of Elizabeth and Essex	 1939	 7.2	 3686	 http://ia.media-imdb.com/images/M/MV5BMTc2ODM3MjA5MF5BMl5BanBnXkFtZTgwMjEwODA1MjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc2ODM3MjA5MF5BMl5BanBnXkFtZTgwMjEwODA1MjE@.jpg
Michael Curtiz	 Daughters Courageous	 1939	 6.7	 366	 http://ia.media-imdb.com/images/M/MV5BMjk3MDQwMzk1OF5BMl5BanBnXkFtZTgwOTIyMTU5NTE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjk3MDQwMzk1OF5BMl5BanBnXkFtZTgwOTIyMTU5NTE@.jpg
Michael Curtiz	 Dodge City	 1939	 7.2	 3278	 http://ia.media-imdb.com/images/M/MV5BNzQyMTM0ODcyNF5BMl5BanBnXkFtZTYwODkxMjA5._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNzQyMTM0ODcyNF5BMl5BanBnXkFtZTYwODkxMjA5.jpg
Michael Curtiz	 Blackwell's Island	 1939	 6.2	 213	 NA	 NA
Michael Curtiz	 Angels with Dirty Faces	 1938	 8.0	 15285	 http://ia.media-imdb.com/images/M/MV5BMjI3NDMyNTMzNF5BMl5BanBnXkFtZTgwMDU0OTMyMjE@._V1._SX89_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjI3NDMyNTMzNF5BMl5BanBnXkFtZTgwMDU0OTMyMjE@.jpg
Michael Curtiz	 Four Daughters	 1938	 7.1	 1192	 http://ia.media-imdb.com/images/M/MV5BMTMxNjU3NzIyNF5BMl5BanBnXkFtZTcwOTAxNjUxMw@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTMxNjU3NzIyNF5BMl5BanBnXkFtZTcwOTAxNjUxMw@@.jpg
Michael Curtiz	 Four's a Crowd	 1938	 6.4	 621	 http://ia.media-imdb.com/images/M/MV5BMTQ1MjIyNjk4N15BMl5BanBnXkFtZTcwOTc1MjQxMw@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ1MjIyNjk4N15BMl5BanBnXkFtZTcwOTc1MjQxMw@@.jpg
Michael Curtiz	 The Adventures of Robin Hood	 1938	 8.0	 37465	 http://ia.media-imdb.com/images/M/MV5BMTUxMzE0MjI0MF5BMl5BanBnXkFtZTcwMTQ1OTM2MQ@@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUxMzE0MjI0MF5BMl5BanBnXkFtZTcwMTQ1OTM2MQ@@.jpg
Michael Curtiz	 Gold Is Where You Find It	 1938	 6.3	 265	 NA	 NA
Michael Curtiz	 The Perfect Specimen	 1937	 6.7	 223	 NA	 NA
Michael Curtiz	 Kid Galahad	 1937	 7.4	 2032	 http://ia.media-imdb.com/images/M/MV5BMjIwNTY2MDY4MV5BMl5BanBnXkFtZTgwMTk2OTcyMjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIwNTY2MDY4MV5BMl5BanBnXkFtZTgwMTk2OTcyMjE@.jpg
Michael Curtiz	 Mountain Justice	 1937	 6.3	 117	 NA	 NA
Michael Curtiz	 Marked Woman	 1937	 7.4	 2313	 http://ia.media-imdb.com/images/M/MV5BMTQ3MzEzOTE4MF5BMl5BanBnXkFtZTgwMjY2OTcyMjE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ3MzEzOTE4MF5BMl5BanBnXkFtZTgwMjY2OTcyMjE@.jpg
Michael Curtiz	 Stolen Holiday	 1937	 6.5	 286	 NA	 NA
Michael Curtiz	 Black Legion	 1937	 7.0	 1742	 http://ia.media-imdb.com/images/M/MV5BMjMyMDQ0NjIwMV5BMl5BanBnXkFtZTgwOTg2OTcyMjE@._V1._SX96_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjMyMDQ0NjIwMV5BMl5BanBnXkFtZTgwOTg2OTcyMjE@.jpg
Michael Curtiz	 The Charge of the Light Brigade	 1936	 7.1	 3270	 http://ia.media-imdb.com/images/M/MV5BMTkyMzcxOTU3Nl5BMl5BanBnXkFtZTgwNTM5MDQ0MjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTkyMzcxOTU3Nl5BMl5BanBnXkFtZTgwNTM5MDQ0MjE@.jpg
Michael Curtiz	 Anthony Adverse	 1936	 6.6	 1105	 http://ia.media-imdb.com/images/M/MV5BMjA3OTUzMTgzMV5BMl5BanBnXkFtZTcwNzU1NDgxMQ@@._V1._SX78_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjA3OTUzMTgzMV5BMl5BanBnXkFtZTcwNzU1NDgxMQ@@.jpg
Michael Curtiz	 The Walking Dead	 1936	 6.8	 1437	 http://ia.media-imdb.com/images/M/MV5BMTUxMDEwNDQ0Nl5BMl5BanBnXkFtZTgwNTg2Nzg4MDE@._V1._SX88_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUxMDEwNDQ0Nl5BMl5BanBnXkFtZTgwNTg2Nzg4MDE@.jpg
Michael Curtiz	 Captain Blood	 1935	 7.8	 9483	 http://ia.media-imdb.com/images/M/MV5BMjIxOTE5ODAyMl5BMl5BanBnXkFtZTgwODQzMjU1MzE@._V1._SX100_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIxOTE5ODAyMl5BMl5BanBnXkFtZTgwODQzMjU1MzE@.jpg
Michael Curtiz	 Little Big Shot	 1935	 6.0	 123	 NA	 NA
Michael Curtiz	 Front Page Woman	 1935	 7.1	 794	 http://ia.media-imdb.com/images/M/MV5BMTU1NTg3OTU5NF5BMl5BanBnXkFtZTgwMDgyOTgzMjE@._V1._SX54_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU1NTg3OTU5NF5BMl5BanBnXkFtZTgwMDgyOTgzMjE@.jpg
Michael Curtiz	 Go Into Your Dance	 1935	 6.6	 182	 http://ia.media-imdb.com/images/M/MV5BOTgxNzYzNTQ1N15BMl5BanBnXkFtZTcwOTkzMDAyMw@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BOTgxNzYzNTQ1N15BMl5BanBnXkFtZTcwOTkzMDAyMw@@.jpg
Michael Curtiz	 The Case of the Curious Bride	 1935	 6.7	 453	 NA	 NA
Michael Curtiz	 Black Fury	 1935	 6.7	 517	 http://ia.media-imdb.com/images/M/MV5BMTQwMzU0NDY0NV5BMl5BanBnXkFtZTgwNDM4Njk1MDE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQwMzU0NDY0NV5BMl5BanBnXkFtZTgwNDM4Njk1MDE@.jpg
Michael Curtiz	 British Agent	 1934	 6.2	 283	 http://ia.media-imdb.com/images/M/MV5BNTYyNjY3MTEyNF5BMl5BanBnXkFtZTgwMzQxODcyMjE@._V1._SX100_SY138_.jpg	 http://ia.media-imdb.com/images/M/MV5BNTYyNjY3MTEyNF5BMl5BanBnXkFtZTgwMzQxODcyMjE@.jpg
Michael Curtiz	 The Key	 1934	 5.9	 207	 NA	 NA
Michael Curtiz	 Jimmy the Gent	 1934	 7.2	 967	 http://ia.media-imdb.com/images/M/MV5BMTcwMzg1NDY5OV5BMl5BanBnXkFtZTgwNzE4Njk1MDE@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTcwMzg1NDY5OV5BMl5BanBnXkFtZTgwNzE4Njk1MDE@.jpg
Michael Curtiz	 Mandalay	 1934	 7.2	 366	 http://ia.media-imdb.com/images/M/MV5BMzg0MTI1MjgyMF5BMl5BanBnXkFtZTgwNDQ5NjQ0MjE@._V1._SX100_SY77_.jpg	 http://ia.media-imdb.com/images/M/MV5BMzg0MTI1MjgyMF5BMl5BanBnXkFtZTgwNDQ5NjQ0MjE@.jpg
Michael Curtiz	 Female	 1933	 6.8	 1097	 http://ia.media-imdb.com/images/M/MV5BMTc5ODQzNzU3MF5BMl5BanBnXkFtZTcwOTY3ODEyMQ@@._V1._SX75_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc5ODQzNzU3MF5BMl5BanBnXkFtZTcwOTY3ODEyMQ@@.jpg
Michael Curtiz	 The Kennel Murder Case	 1933	 6.9	 1867	 http://ia.media-imdb.com/images/M/MV5BMTQ5ODQ2MzU2NF5BMl5BanBnXkFtZTgwNjczNzkxMjE@._V1._SX97_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQ5ODQ2MzU2NF5BMl5BanBnXkFtZTgwNjczNzkxMjE@.jpg
Michael Curtiz	 Goodbye Again	 1933	 6.5	 238	 NA	 NA
Michael Curtiz	 The Mayor of Hell	 1933	 7.0	 965	 http://ia.media-imdb.com/images/M/MV5BMTU1MjIzMjEyMF5BMl5BanBnXkFtZTgwNzQ1NjYxMjE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU1MjIzMjEyMF5BMl5BanBnXkFtZTgwNzQ1NjYxMjE@.jpg
Michael Curtiz	 Private Detective 62	 1933	 6.6	 279	 NA	 NA
Michael Curtiz	 The Keyhole	 1933	 6.5	 256	 NA	 NA
Michael Curtiz	 Mystery of the Wax Museum	 1933	 6.9	 3165	 http://ia.media-imdb.com/images/M/MV5BODgyMzA3MTgxNV5BMl5BanBnXkFtZTgwMjgxOTYyMjE@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BODgyMzA3MTgxNV5BMl5BanBnXkFtZTgwMjgxOTYyMjE@.jpg
Michael Curtiz	 20,000 Years in Sing Sing	 1932	 7.1	 1606	 http://ia.media-imdb.com/images/M/MV5BMjM5NjA2NDY0MV5BMl5BanBnXkFtZTgwMDI4NzQ0MjE@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjM5NjA2NDY0MV5BMl5BanBnXkFtZTgwMDI4NzQ0MjE@.jpg
Michael Curtiz	 The Cabin in the Cotton	 1932	 7.1	 1000	 http://ia.media-imdb.com/images/M/MV5BMTc0MDYyMDQwMl5BMl5BanBnXkFtZTcwMzMwNDkxMQ@@._V1._SX77_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc0MDYyMDQwMl5BMl5BanBnXkFtZTcwMzMwNDkxMQ@@.jpg
Michael Curtiz	 Doctor X	 1932	 6.5	 1789	 http://ia.media-imdb.com/images/M/MV5BMjM0NjM1Njk5OV5BMl5BanBnXkFtZTgwNDE0MzEyMjE@._V1._SX92_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjM0NjM1Njk5OV5BMl5BanBnXkFtZTgwNDE0MzEyMjE@.jpg
Michael Curtiz	 The Strange Love of Molly Louvain	 1932	 6.4	 244	 http://ia.media-imdb.com/images/M/MV5BMTc1NjA4MDI0N15BMl5BanBnXkFtZTcwNDQ3MTEyMQ@@._V1._SX74_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc1NjA4MDI0N15BMl5BanBnXkFtZTcwNDQ3MTEyMQ@@.jpg
Michael Curtiz	 Alias the Doctor	 1932	 6.1	 149	 http://ia.media-imdb.com/images/M/MV5BMjIwNjkxMTMzN15BMl5BanBnXkFtZTgwNzQ3Njk1MDE@._V1._CR0,68,343,430._SX100_SY125_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIwNjkxMTMzN15BMl5BanBnXkFtZTgwNzQ3Njk1MDE@._V1._CR0,68,343,430._SX100_SY125_.jpg
Michael Curtiz	 The Woman from Monte Carlo	 1932	 5.1	 85	 NA	 NA
Michael Curtiz	 The Mad Genius	 1931	 6.4	 303	 NA	 NA
Michael Curtiz	 God's Gift to Women	 1931	 5.0	 193	 http://ia.media-imdb.com/images/M/MV5BMTg4NzYwMjM3MF5BMl5BanBnXkFtZTgwODEyNzg3MzE@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTg4NzYwMjM3MF5BMl5BanBnXkFtZTgwODEyNzg3MzE@.jpg
Michael Curtiz	 Dämon des Meeres	 1931	 4.6	 5	 NA	 NA
Michael Curtiz	 A Soldier's Plaything	 1930	 4.5	 92	 NA	 NA
Michael Curtiz	 River's End	 1930	 5.6	 97	 NA	 NA
Michael Curtiz	 Bright Lights	 1930	 6.8	 146	 NA	 NA
Michael Curtiz	 The Matrimonial Bed	 1930	 5.9	 76	 http://ia.media-imdb.com/images/M/MV5BNzQxMDcxNzkwNF5BMl5BanBnXkFtZTgwNDI3Njk1MDE@._V1._SX98_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNzQxMDcxNzkwNF5BMl5BanBnXkFtZTgwNDI3Njk1MDE@.jpg
Michael Curtiz	 Under a Texas Moon	 1930	 6.0	 22	 NA	 NA
Michael Curtiz	 Mammy	 1930	 6.2	 112	 http://ia.media-imdb.com/images/M/MV5BMTU1MDg3NjczOF5BMl5BanBnXkFtZTgwNjk1NTE3MzE@._V1._SX88_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU1MDg3NjczOF5BMl5BanBnXkFtZTgwNjk1NTE3MzE@.jpg
Michael Curtiz	 Hearts in Exile	 1929	 6.5	 11	 http://ia.media-imdb.com/images/M/MV5BNzQ5Njc0MDk2MF5BMl5BanBnXkFtZTgwMDk4ODQwMjE@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BNzQ5Njc0MDk2MF5BMl5BanBnXkFtZTgwMDk4ODQwMjE@.jpg
Michael Curtiz	 The Gamblers	 1929	 4.1	 7	 NA	 NA
Michael Curtiz	 Madonna of Avenue A	 1929	 4.6	 5	 NA	 NA
Michael Curtiz	 Glad Rag Doll	 1929	 5.6	 8	 NA	 NA
Michael Curtiz	 Noah's Ark	 1928	 6.6	 424	 http://ia.media-imdb.com/images/M/MV5BMzk4NTQxMzg3M15BMl5BanBnXkFtZTcwNDY4MTAxNQ@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMzk4NTQxMzg3M15BMl5BanBnXkFtZTcwNDY4MTAxNQ@@.jpg
Michael Curtiz	 Tenderloin	 1928	 5.9	 14	 NA	 NA
Michael Curtiz	 Good Time Charley	 1927	 6.3	 18	 NA	 NA
Michael Curtiz	 The Desired Woman	 1927	 5.2	 6	 NA	 NA
Michael Curtiz	 A Million Bid	 1927	 5.2	 12	 NA	 NA
Michael Curtiz	 The Third Degree	 1926	 5.8	 15	 NA	 NA
Michael Curtiz	 Der goldene Schmetterling	 1926	 5.1	 15	 http://ia.media-imdb.com/images/M/MV5BNDIyNzI1MDA0Nl5BMl5BanBnXkFtZTYwODc5MTg5._V1._SX100_SY68_.jpg	 http://ia.media-imdb.com/images/M/MV5BNDIyNzI1MDA0Nl5BMl5BanBnXkFtZTYwODc5MTg5.jpg
Michael Curtiz	 Fiaker Nr. 13	 1926	 5.9	 31	 NA	 NA
Michael Curtiz	 Das Spielzeug von Paris	 1925	 5.9	 40	 NA	 NA
Michael Curtiz	 Ein Spiel ums Leben	 1924	 NA	 NA	 NA	 NA
Michael Curtiz	 General Babka	 1924	 NA	 NA	 NA	 NA
Michael Curtiz	 Die Sklavenkönigin	 1924	 5.6	 46	 NA	 NA
Michael Curtiz	 Harun al Raschid	 1924	 5.2	 5	 NA	 NA
Michael Curtiz	 Namenlos	 1923	 4.9	 8	 NA	 NA
Michael Curtiz	 Die Lawine	 1923	 5.5	 39	 NA	 NA
Michael Curtiz	 Der junge Medardus	 1923	 4.7	 33	 NA	 NA
Michael Curtiz	 Sodom und Gomorrha	 1922	 6.3	 120	 http://ia.media-imdb.com/images/M/MV5BMTUyNDMzNDMyM15BMl5BanBnXkFtZTcwOTA2ODQyMg@@._V1._SX85_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTUyNDMzNDMyM15BMl5BanBnXkFtZTcwOTA2ODQyMg@@.jpg
Michael Curtiz	 Labyrinth des Grauens	 1921	 5.4	 29	 NA	 NA
Michael Curtiz	 Frau Dorothys Bekenntnis	 1921	 5.1	 7	 NA	 NA
Michael Curtiz	 Herzogin Satanella	 1921	 5.3	 7	 NA	 NA
Michael Curtiz	 Mrs. Tutti Frutti	 1921	 4.9	 7	 NA	 NA
Michael Curtiz	 Die Gottesgeisel	 1920	 4.8	 11	 NA	 NA
Michael Curtiz	 Der Stern von Damaskus	 1920	 5.3	 6	 NA	 NA
Michael Curtiz	 Boccaccio	 1920	 5.7	 7	 NA	 NA
Michael Curtiz	 Liliom	 1919	 7.0	 12	 NA	 NA
Michael Curtiz	 Die Dame mit dem schwarzen Handschuh	 1919	 5.6	 5	 NA	 NA
Michael Curtiz	 Alraune	 1918	 5.5	 23	 NA	 NA
Michael Curtiz	 A skorpió I.	 1918	 5.6	 5	 NA	 NA
Michael Curtiz	 A víg özvegy	 1918	 5.3	 9	 NA	 NA
Michael Curtiz	 Júdás	 1918	 5.6	 5	 NA	 NA
Michael Curtiz	 Lu, a kokott	 1918	 5.4	 5	 NA	 NA
Michael Curtiz	 Lulu	 1918	 6.1	 10	 NA	 NA
Michael Curtiz	 Varázskeringö	 1918	 NA	 NA	 NA	 NA
Michael Curtiz	 Az ördög	 1918	 5.7	 18	 NA	 NA
Michael Curtiz	 A csúnya fiú	 1918	 5.6	 5	 NA	 NA
Michael Curtiz	 A napraforgós hölgy	 1918	 6.7	 7	 NA	 NA
Michael Curtiz	 99	 1918	 4.8	 12	 NA	 NA
Michael Curtiz	 Egy krajcár története	 1917	 5.6	 5	 NA	 NA
Michael Curtiz	 A föld embere	 1917	 5.6	 5	 NA	 NA
Michael Curtiz	 Árendás zsidó	 1917	 NA	 NA	 NA	 NA
Michael Curtiz	 Zoárd mester	 1917	 5.4	 5	 NA	 NA
Michael Curtiz	 A senki fia	 1917	 5.6	 5	 NA	 NA
Michael Curtiz	 A béke útja	 1917	 5.4	 5	 NA	 NA
Michael Curtiz	 A szentjóbi erdö titka	 1917	 5.3	 6	 NA	 NA
Michael Curtiz	 Tavasz a télben	 1917	 5.2	 6	 NA	 NA
Michael Curtiz	 Az ezredes	 1917	 7.2	 30	 NA	 NA
Michael Curtiz	 Halálcsengö	 1917	 5.2	 5	 NA	 NA
Michael Curtiz	 Az utolsó hajnal	 1917	 6.6	 20	 NA	 NA
Michael Curtiz	 A vörös Sámson	 1917	 5.5	 6	 NA	 NA
Michael Curtiz	 A kuruzsló	 1917	 5.6	 5	 NA	 NA
Michael Curtiz	 Doktor úr	 1916	 5.2	 6	 NA	 NA
Michael Curtiz	 Makkhetes	 1916	 5.8	 8	 NA	 NA
Michael Curtiz	 A fekete szivárvány	 1916	 5.4	 7	 NA	 NA
Michael Curtiz	 A karthausi	 1916	 5.4	 7	 NA	 NA
Michael Curtiz	 Az ezüst kecske	 1916	 5.7	 7	 NA	 NA
Michael Curtiz	 A magyar föld ereje	 1916	 6.1	 8	 NA	 NA
Michael Curtiz	 Farkas	 1916	 6.9	 14	 NA	 NA
Michael Curtiz	 Akit ketten szeretnek	 1915	 5.5	 6	 NA	 NA
Michael Curtiz	 A tolonc	 1915	 6.4	 67	 NA	 NA
Michael Curtiz	 Bánk Bán	 1914	 5.9	 10	 NA	 NA
Michael Curtiz	 Az éjszaka rabja	 1914	 5.5	 6	 NA	 NA
Michael Curtiz	 A kölcsönkért csecsemök	 1914	 5.6	 7	 NA	 NA
Michael Curtiz	 A hercegnö pongyolája	 1914	 5.6	 7	 NA	 NA
Michael Curtiz	 Az aranyásó	 1914	 6.4	 8	 NA	 NA
Michael Curtiz	 Házasodik az uram	 1913	 5.1	 8	 NA	 NA
Michael Curtiz	 Rablélek	 1913	 6.1	 8	 NA	 NA
Michael Curtiz	 Az utolsó bohém	 1913	 5.8	 16	 NA	 NA
Michael Curtiz	 Ma és holnap	 1912	 6.1	 13	 NA	 NA
Clint Eastwood	 Sully	 2016	 NA	 NA	 NA	 NA
Clint Eastwood	 American Sniper	 2014	 7.3	 281091	 http://ia.media-imdb.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@.jpg
Clint Eastwood	 Jersey Boys	 2014	 6.9	 23340	 http://ia.media-imdb.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@.jpg
Clint Eastwood	 J. Edgar	 2011	 6.6	 96713	 http://ia.media-imdb.com/images/M/MV5BMTc0NDM4ODU2Nl5BMl5BanBnXkFtZTcwNzQ0NTg4Ng@@._V1._SX91_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTc0NDM4ODU2Nl5BMl5BanBnXkFtZTcwNzQ0NTg4Ng@@.jpg
Clint Eastwood	 Hereafter	 2010	 6.5	 77920	 http://ia.media-imdb.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@.jpg
Clint Eastwood	 Invictus	 2009	 7.4	 117384	 http://ia.media-imdb.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@.jpg
Clint Eastwood	 Gran Torino	 2008	 8.2	 524486	 http://ia.media-imdb.com/images/M/MV5BMTQyMTczMTAxMl5BMl5BanBnXkFtZTcwOTc1ODE0Mg@@._V1._SX99_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTQyMTczMTAxMl5BMl5BanBnXkFtZTcwOTc1ODE0Mg@@.jpg
Clint Eastwood	 Changeling	 2008	 7.8	 191495	 http://ia.media-imdb.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@.jpg
Clint Eastwood	 Letters from Iwo Jima	 2006	 7.9	 127631	 http://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@.jpg
Clint Eastwood	 Flags of Our Fathers	 2006	 7.1	 97700	 http://ia.media-imdb.com/images/M/MV5BMTU2MjYxMjMyMF5BMl5BanBnXkFtZTYwMzAwMDc3._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTU2MjYxMjMyMF5BMl5BanBnXkFtZTYwMzAwMDc3.jpg
Clint Eastwood	 Million Dollar Baby	 2004	 8.1	 446237	 http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@.jpg
Clint Eastwood	 Mystic River	 2003	 8.0	 322931	 http://ia.media-imdb.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1._SX94_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3.jpg
Clint Eastwood	 Blood Work	 2002	 6.4	 33099	 http://ia.media-imdb.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3.jpg
Clint Eastwood	 Space Cowboys	 2000	 6.4	 57692	 http://ia.media-imdb.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1._SX95_SY140_.jpg	 http://ia.media-imdb.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3.jpg
